"","PTT.BK","KTC.BK","CPALL.BK","MINT.BK","SCB.BK","KBANK.BK","CPN.BK","AOT.BK"
"2013-01-29",33.5,4.175,48,19.9091,179.5,198.5,41.880001,11.05
"2013-01-30",34.799999,4.15,47.25,19.9091,181,197.5,43,10.95
"2013-01-31",34.099998,4.35,46.75,20.0909,179,198.5,42.630001,10.55
"2013-02-01",35.400002,4.625,47.5,20.0909,181,205,42.75,10.6
"2013-02-04",36.200001,4.65,48.5,20,180.5,209,42.5,10.45
"2013-02-05",36.700001,4.775,47.75,20.0909,180,208,42.630001,10.5
"2013-02-06",36.099998,4.8,47,20.6364,178.5,209,43.75,10.65
"2013-02-07",35.5,4.875,47,20.5455,176.5,203,43.5,11.1
"2013-02-08",35,5.025,47,21.3636,174,205,43.75,11.4
"2013-02-11",34.700001,4.95,47.25,21.4545,170.5,200,43,11.35
"2013-02-12",34.700001,4.95,47.75,21.727301,169.5,199,45,11.15
"2013-02-13",36.099998,4.85,48.25,22,174,204,46,11.35
"2013-02-14",36.200001,4.675,48.25,22.181801,173,203,48.375,11.65
"2013-02-15",35.700001,4.6,48.5,22.727301,173,203,47.25,11.7
"2013-02-18",35.200001,4.825,49.25,22.3636,172,203,47.5,11.75
"2013-02-19",35.799999,4.825,49.5,22.272699,173.5,208,47.130001,11.4
"2013-02-20",35.599998,4.85,52,22.0909,175.5,215,47,11.6
"2013-02-21",34.799999,4.675,49.75,21.818199,175,212,46.375,11.5
"2013-02-22",34.900002,4.7,47.75,22.9545,178,210,47.380001,11.45
"2013-02-26",34.400002,4.5,46.75,22.727301,178,209,48.25,11.6
"2013-02-27",34.099998,4.325,46.75,23.181801,174,206,47.75,11.55
"2013-02-28",35,3.975,47.25,22.9545,178,212,48,11.8
"2013-03-01",34.5,3.9,47.75,22.9545,178,217,48.5,11.6
"2013-03-04",34.400002,3.75,47,23.181801,178.5,219,48.75,11.7
"2013-03-05",34.599998,3.8,47.75,23.181801,177,215,48.130001,11.75
"2013-03-06",34,3.75,47.5,23.181801,179,217,47.875,11.8
"2013-03-07",33.900002,3.825,47.5,22.9545,178,212,47.75,12.1
"2013-03-08",33.5,4.05,47.25,23.6364,178.5,215,47.5,12.25
"2013-03-11",34.299999,3.9,46.5,23.181801,177,216,47,12.3
"2013-03-12",34.299999,3.9,45.5,22.9545,178.5,215,46.75,12.5
"2013-03-13",34.200001,3.85,46.75,23.181801,179.5,212,46.630001,12.2
"2013-03-14",33.700001,4,46,23.6364,182,216,46.5,12.4
"2013-03-15",34,3.975,45.75,23.4091,187,216,47.130001,12.15
"2013-03-18",33.900002,3.85,45.5,22.4545,186,219,47.130001,12.15
"2013-03-19",33.799999,3.85,44.75,21.6364,181,215,46.630001,12.05
"2013-03-20",33.299999,3.675,45.75,21.818199,175,206,46.25,12.3
"2013-03-21",33.599998,3.55,46,21.5455,172.5,203,46.75,11.9
"2013-03-22",32,3.425,45,21.181801,170,202,46.130001,11.5
"2013-03-25",32.700001,3.8,45,22,176,207,47,11.75
"2013-03-26",32.599998,3.95,45,22.5455,177.5,214,47.130001,12
"2013-03-27",32.700001,4.025,45,22.272699,180,215,47.5,12.2
"2013-03-28",32.400002,3.9,45.75,21.818199,177.5,208,47.5,12.25
"2013-03-29",32.599998,4.05,46.25,22.0909,180,208,47.25,12.15
"2013-04-01",32.099998,4.1,46,21.9091,179.5,204,46.75,12.05
"2013-04-02",32.5,4.075,46.75,21.6364,182.5,206,46.25,12.3
"2013-04-03",32.200001,3.925,46.25,20.4545,183,203,46,12.15
"2013-04-04",32,3.8,46.25,21,183.5,205,45.630001,12.2
"2013-04-05",31.5,3.675,45,20.181801,178,200,43.75,11.6
"2013-04-09",31.1,3.775,45,19.272699,175,197,42.5,11.25
"2013-04-10",31.4,4.025,45.75,20.727301,175,193.5,44.25,11.2
"2013-04-11",31.700001,4.1,46,20.272699,177.5,203,45.130001,12
"2013-04-12",31.5,4.075,46,20.6364,177.5,198,45.875,12.35
"2013-04-17",30.9,4.275,45.5,21.3636,169,196.5,46,13
"2013-04-18",31.4,4.5,45.5,21,170,194.5,46.880001,13.65
"2013-04-19",31.799999,4.6,46.25,21.3636,177,199.5,47.380001,13.15
"2013-04-22",31.200001,4.525,43.5,21.818199,183.5,208,48,13.7
"2013-04-23",31.200001,4.55,43.5,21.727301,184.5,208,47.880001,13.3
"2013-04-24",31.4,4.65,39,22,189,210,48.75,13.45
"2013-04-25",31.700001,4.675,41,22.4545,189,208,51,13.35
"2013-04-26",31.9,4.6,43.75,22.4545,185.5,212,50,13.8
"2013-04-29",31.700001,4.575,43.75,22.181801,186,209,49.380001,14.4
"2013-04-30",32.599998,4.6,44,22.3636,186,212,50,14.45
"2013-05-02",32.700001,4.575,41.5,22.5455,185.5,211,50.75,14.8
"2013-05-03",32.599998,4.55,41.5,22.3636,185,207,52,15.15
"2013-05-07",33,4.575,42,22.3636,188.5,212,57.25,15.2
"2013-05-08",33.400002,4.675,41.5,21.9091,189.5,216,53.75,15.2
"2013-05-09",33.799999,4.9,41.5,21.727301,188,216,56,14.75
"2013-05-10",34,4.775,41,22,187.5,219,56.25,14.8
"2013-05-13",33.5,4.725,42,21.9091,188.5,214,54.5,15.15
"2013-05-14",33.400002,4.625,43,22.4545,193,218,53.25,15.2
"2013-05-15",33.900002,4.625,43,22.4545,196.5,218,52,15.5
"2013-05-16",33.700001,4.6,43,23.6364,193,216,52,16.049999
"2013-05-17",33.5,4.475,43,25.4545,192,215,53.5,16.049999
"2013-05-20",34.299999,4.475,43.5,24.5455,197,219,55,16.700001
"2013-05-21",34.5,4.475,44,24.5455,197.5,221,54,17.35
"2013-05-22",34.700001,4.5,43.5,24.5455,193,220,54.25,17
"2013-05-23",34.5,4.45,43.25,25,185.5,214,53.75,16.75
"2013-05-27",34.400002,4.35,43.5,24.5455,186.5,207,52.25,16.75
"2013-05-28",34.900002,4.7,43.75,25.227301,186.5,206,53.25,17.799999
"2013-05-29",34.299999,4.55,43.75,24.772699,181.5,204,52.75,18.5
"2013-05-30",33.700001,4.55,43.25,25.227301,178,197.5,52.5,18.1
"2013-05-31",32.599998,4.425,43,24.5455,173.5,195,53.75,18.5
"2013-06-03",32.200001,4.5,42,22.9545,172.5,196.5,52.25,16.6
"2013-06-04",33,4.5,41.75,23.4091,174.5,201,50.75,16.15
"2013-06-05",32.200001,4.4,41.5,22.727301,174,193.5,49,15.9
"2013-06-06",32.599998,4.1,40.75,21.181801,171,195,45.75,15.5
"2013-06-07",33.5,4.125,41.25,21.9091,174,195,48,16.35
"2013-06-10",33.799999,4.45,41.75,22.727301,176,193.5,48,16.85
"2013-06-11",32.5,4.1,40.25,21.4545,165,181.5,45,15.85
"2013-06-12",31.799999,3.9,41,21.9091,166,175,45,15.8
"2013-06-13",31.200001,3.9,40.5,20.6364,164,178,44,14.8
"2013-06-14",32.200001,4.1,40.25,22.4545,174,195,48,15.3
"2013-06-17",32.900002,4.075,40.5,22.727301,174,194,47,15.1
"2013-06-18",32.099998,3.9,38.5,22.272699,167,187.5,44.25,15.35
"2013-06-19",33.200001,4,37.5,22.727301,170,190,44,15.55
"2013-06-20",33.400002,3.9,34.5,21.6364,162,180,41,15.5
"2013-06-21",33.799999,3.925,36.25,21.727301,161,176.5,42.75,14.9
"2013-06-24",32.599998,3.875,36.25,21.181801,152.5,170.5,44,13.7
"2013-06-25",33,3.975,37.25,21.181801,157.5,176,44,13.95
"2013-06-26",33.599998,4.025,39,22.5455,167,180,46,15.4
"2013-06-27",34.099998,4.125,38.75,22.5455,170,186,45.5,15.7
"2013-06-28",33.5,4.175,39,22.5455,172,191,45,16.85
"2013-07-02",33.700001,4.175,38.75,22.181801,168,189.5,46.75,16.5
"2013-07-03",33.900002,4.4,38,21.181801,162.5,185.5,44.25,16.799999
"2013-07-04",34.200001,4.475,37.25,21.3636,160,179.5,42.75,16.65
"2013-07-05",34.799999,4.45,36.75,21.5455,163,181.5,45,16.799999
"2013-07-08",34.400002,4.325,35.75,20.4545,156,175,43,16.1
"2013-07-09",34.599998,4.375,35.75,19.3636,155,173,42,15.7
"2013-07-10",34.299999,4,35.25,18.3636,152.5,175,40.25,15.8
"2013-07-11",35.099998,4.125,37.25,19.9091,164,188,44,17
"2013-07-12",34.599998,4.2,37.5,20.727301,167,188,44.25,17.049999
"2013-07-15",34,4.3,37.5,21,164.5,185,44.5,17.299999
"2013-07-16",33.900002,4.275,37.75,21,162,184.5,44.5,17.35
"2013-07-17",33.799999,4.275,37.25,21.818199,165.5,187.5,45.75,17.799999
"2013-07-18",34.200001,4.4,38.5,22.5455,167.5,190,48,18.799999
"2013-07-19",34.099998,4.35,37.5,22.181801,165,185.5,47.5,19.450001
"2013-07-23",34.599998,4.45,38.25,22.727301,167,188,49.75,19.200001
"2013-07-24",34.400002,4.425,38.25,22.9545,165,187.5,48.25,19.35
"2013-07-25",33.299999,4.25,37.25,21.6364,162,185,45.75,18.4
"2013-07-26",33.900002,4.375,37.5,21.818199,161.5,187.5,46.5,19
"2013-07-29",33.599998,4.3,37.25,21.181801,160.5,183.5,44.5,18.85
"2013-07-30",32.799999,4.25,36.5,21.181801,161.5,183,43.75,18
"2013-07-31",33.099998,4.175,35,20.9091,158.5,182.5,43,17.799999
"2013-08-01",33.099998,4.15,34,20.6364,160,183.5,44.5,18.200001
"2013-08-02",33.099998,3.975,34,20.0909,159,180.5,43.75,17.85
"2013-08-05",33.299999,3.975,35.25,21.0909,156,177,43.75,18.4
"2013-08-06",33.5,4.025,37,21.272699,156,176,44.5,18.15
"2013-08-07",32.799999,4.025,36.75,22.3636,155,176.5,43.75,18.35
"2013-08-08",33,4.075,36,22.3636,155,177.5,44.5,18.35
"2013-08-09",32.799999,4.15,35.75,22.272699,152.5,177,43.75,18.35
"2013-08-13",33.200001,4.275,38.25,22.727301,159.5,185,46.25,18.200001
"2013-08-14",32.900002,4.4,39,22,164,188,46,18.200001
"2013-08-15",32.900002,4.3,38.75,21.6364,163,185.5,45.75,18.299999
"2013-08-16",32.400002,4.1,38.25,21.5455,161.5,185.5,45.25,17.85
"2013-08-19",31.6,4.05,36.25,21,155,176,43,17.299999
"2013-08-20",31.9,3.9,35.75,20.272699,151,171,42.5,17.1
"2013-08-21",31.1,3.725,36,19.818199,147,165.5,42.5,16.950001
"2013-08-22",32.200001,3.725,35.25,20.727301,142,162.5,41.25,16.799999
"2013-08-23",32.099998,3.7,34.5,20.4545,141.5,162,41.25,16.6
"2013-08-26",31.799999,3.625,35,19.727301,140,163,41,16.450001
"2013-08-27",32,3.3,34,20,138,163.5,39.25,15.5
"2013-08-28",31.799999,3.275,32.75,19.0909,136,161,36,14.95
"2013-08-29",32.700001,3.325,34,19.0909,135.5,160,36.5,15.7
"2013-08-30",32.700001,3.4,32.75,19.4545,134.5,159,37,16.35
"2013-09-02",32.599998,3.275,33.25,19.727301,140,163,38.75,16.9
"2013-09-03",32.5,3.2,34.25,20.272699,138.5,161.5,37.25,16.299999
"2013-09-04",32.599998,3.175,33.75,19.727301,136,161,36.25,16.15
"2013-09-05",33.099998,3.175,33.5,19.9091,138,163,36.25,16.4
"2013-09-06",33.400002,3.275,33.5,20,141,167,37,16.6
"2013-09-09",34.200001,3.475,34.5,21.9091,152,175.5,39,17.799999
"2013-09-10",33.900002,3.5,36,21.3636,153,180,41.25,18.4
"2013-09-11",34,3.525,35.75,22.0909,157.5,181.5,42.5,18.4
"2013-09-12",33.299999,3.525,34.5,21.4545,157,180,41.5,18
"2013-09-13",33.5,3.6,34,21.818199,157,180,42,18
"2013-09-16",34,3.75,35,22.6364,167,190,44,18.950001
"2013-09-17",33.900002,3.95,35.75,23.4091,164,188.5,45,19.35
"2013-09-18",33.099998,4,35.5,22.9545,163,187.5,45,19.35
"2013-09-19",33.299999,4,39.75,23.8636,174,197,47.75,19.85
"2013-09-20",33.599998,4,39.75,22.6364,170,195,46.5,20
"2013-09-23",33.299999,3.775,39,21.818199,161.5,187.5,44,19.299999
"2013-09-24",32.700001,3.7,37.75,22,158.5,184.5,43,18.1
"2013-09-25",33,3.75,37.75,22.727301,159.5,186,43.75,18.6
"2013-09-26",32.700001,3.725,35.25,22.9545,156.5,183.5,44,19.049999
"2013-09-27",32.599998,3.725,36,22.5455,154,182,42.75,18.75
"2013-09-30",31.6,3.65,35.25,22,148,175,44,18.85
"2013-10-01",32,3.725,36.75,22.9545,154,180,43.5,19.049999
"2013-10-02",31.9,3.75,36.75,23.181801,151.5,177,44,19
"2013-10-03",32,3.85,37,23.6364,156,180,44,19.799999
"2013-10-04",31.9,3.825,37,23.6364,154,177,43,19.700001
"2013-10-07",31.9,3.775,36.25,23.6364,153,175,42.75,19.299999
"2013-10-08",32,3.8,37.75,24.0909,155,177.5,44.75,19.75
"2013-10-09",32,3.8,38.25,24.5455,156.5,178.5,45.25,19.549999
"2013-10-10",32,3.825,39.25,25.227301,161.5,185,45.25,20
"2013-10-11",32.299999,3.8,38.75,25,161.5,188,46,19.799999
"2013-10-14",31.9,3.775,39,25.227301,162,187,47,20.6
"2013-10-15",31.9,3.7,39.25,26.1364,165,190,48,20.9
"2013-10-16",31.9,3.675,38.5,25.681801,164,190,47,22
"2013-10-17",31.799999,3.7,38.5,25.9091,161.5,188,46.5,22.5
"2013-10-18",32,3.725,39,25.681801,164,192.5,48,21.700001
"2013-10-21",32,3.55,37.75,24.0909,158.5,185.5,46.5,20.6
"2013-10-22",32.099998,3.45,38.5,24.772699,160,185,47.25,21.299999
"2013-10-24",32.099998,3.525,39.75,24.5455,162,186.5,48,21.6
"2013-10-25",32,3.475,39,24.0909,161,186,47.5,21.4
"2013-10-28",31.700001,3.475,38.75,24.5455,160.5,186,47.75,21.200001
"2013-10-29",31.6,3.525,39,24.772699,161.5,185.5,48.25,21.4
"2013-10-30",31.1,3.45,38.75,24.5455,161.5,184,47.75,21.299999
"2013-10-31",31.700001,3.425,39.25,25.227301,164.5,190,48,21.200001
"2013-11-01",31.5,3.375,38.75,24.5455,161,185.5,47.5,20.6
"2013-11-04",31.1,3.275,37.5,23.4091,157,180,45,18.9
"2013-11-05",31.200001,3.425,38,24.0909,160.5,184.5,46.25,20
"2013-11-06",31.200001,3.4,39.75,25.4545,166.5,186,47.25,20.4
"2013-11-07",31.1,3.4,41.5,24.5455,166.5,186,46.75,20.4
"2013-11-08",31,3.45,40.5,23.6364,166.5,184.5,46.25,20.200001
"2013-11-11",31,3.425,40.25,23.6364,167,185,45.75,20.5
"2013-11-12",30.799999,3.45,41,23.4091,168.5,183.5,46,20.5
"2013-11-13",30.799999,3.45,40.25,23.4091,165,181.5,45.25,21
"2013-11-14",30.799999,3.45,41.25,23.181801,166,182.5,46.5,21
"2013-11-15",31,3.425,41.25,22.9545,167,183,46.25,20.9
"2013-11-18",31.1,3.4,42,23.6364,167.5,182,46,20.9
"2013-11-19",30.799999,3.35,42,23.6364,166.5,180,46,20.9
"2013-11-20",30.5,3.325,42.25,23.181801,164,180.5,46.25,20.799999
"2013-11-21",30.1,3.25,41.75,22.6364,157.5,173,44,19.85
"2013-11-22",29.700001,3.15,41,21.818199,156,171,43,19.200001
"2013-11-25",29.299999,3.2,41.25,21.727301,160,172.5,42,19.25
"2013-11-26",29.1,3.225,42,22.181801,159.5,171,41,18.700001
"2013-11-27",29.5,3.275,41.5,22.0909,159.5,171,43.25,19
"2013-11-28",29.200001,3.225,40.75,21.9091,157.5,168,42.25,18.9
"2013-11-29",29.5,3.25,40.75,22.0909,157,169,43.25,18.75
"2013-12-02",30.200001,3.3,40.75,21.4545,155,166.5,42.25,18.299999
"2013-12-03",30.700001,3.3,41,21.818199,158.5,168,42.5,18.6
"2013-12-04",30.6,3.3,41.75,21.818199,156,167.5,42,18.4
"2013-12-06",30.299999,3.325,41.5,21.818199,155,166.5,41.25,17.85
"2013-12-09",30.5,3.375,42,22.181801,154,166,42,18.25
"2013-12-11",30.200001,3.3,43.25,22.0909,154.5,167,42.75,18.299999
"2013-12-12",29.700001,3.275,43.25,21.9091,154,167,42.25,17.9
"2013-12-13",29.299999,3.225,43,21.9091,154,167,41,17.5
"2013-12-16",28.700001,3.05,43,20.727301,152.5,168,39.5,17.049999
"2013-12-17",28.6,3.1,44,20.727301,157.5,168.5,40.75,17.85
"2013-12-18",28.9,3.15,43.75,21.272699,158.5,171.5,42,18.25
"2013-12-19",29,3.125,43.75,21.181801,155.5,171.5,42.75,17.799999
"2013-12-20",29.1,3.1,44.25,21.727301,152.5,169,42,17.25
"2013-12-23",28.6,3,44.75,20.3636,152,164.5,42.25,16.549999
"2013-12-24",28.799999,2.975,44.5,19.9091,152,165,42.5,16.5
"2013-12-25",28.9,3,44.25,20,152.5,166,42.5,16.549999
"2013-12-26",28.5,3,42.75,19.4545,147.5,160,42,15.8
"2013-12-27",28.6,2.975,42,18.818199,143.5,156,41,15.85
"2014-01-02",27.4,2.65,40,17.272699,131.5,145.5,37.5,14.65
"2014-01-03",26.799999,2.7,40,17,132.5,151,37,14.5
"2014-01-06",26.4,2.675,40.25,18.272699,140,157,37.5,14.25
"2014-01-07",28.1,2.825,41,19.0909,144,162,39,15.15
"2014-01-08",28.5,2.75,40.5,18.4545,140.5,162,38.75,14.5
"2014-01-09",28.4,2.725,41,19.0909,142,161.5,38.75,14.6
"2014-01-10",28.700001,2.725,39.75,19,141.5,160,38,14.55
"2014-01-13",29.200001,2.775,40.75,20,147,164,40.25,15.3
"2014-01-14",29.4,2.9,39.75,20.4545,148.5,164,39.75,15.95
"2014-01-15",28.6,2.8,39.25,20.0909,144,160.5,38.75,16.6
"2014-01-16",28.799999,2.975,39.75,19.9091,147.5,166,40,16.6
"2014-01-17",28.799999,2.9,39.5,19.5455,147,168,39.75,16.1
"2014-01-20",28.9,2.9,40.25,19.181801,147,165.5,39,15.8
"2014-01-21",28.6,2.9,40.5,19.181801,147,169,39,16.299999
"2014-01-22",28.200001,2.9,39.75,19.3636,150.5,170,39,16
"2014-01-23",28.9,2.95,40.5,19.727301,156.5,175,39.75,16.75
"2014-01-24",29.1,2.975,40,19.9091,155,175.5,40,17.549999
"2014-01-27",28.299999,2.95,40,19.181801,150.5,171.5,38.25,17.5
"2014-01-28",27.799999,2.85,39.75,18.9091,147,169.5,37.25,16.9
"2014-01-29",27.4,2.85,39.5,19.181801,146,170,37.5,17.299999
"2014-01-30",27,2.875,39,19,146,171,37.5,17.4
"2014-01-31",27.6,2.925,39.25,18.9091,149,170,37.5,17.15
"2014-02-03",27.799999,2.975,39.5,19.727301,150,170.5,38,17.65
"2014-02-04",27.299999,2.975,39,19.5455,146,166,37,17.5
"2014-02-05",27.1,2.925,39,19.9091,146.5,169,37,17.35
"2014-02-06",27.5,3,39.25,20.272699,147,168,38,17.6
"2014-02-07",28.6,2.95,39.75,20.0909,148,167.5,38.25,17.4
"2014-02-10",28.700001,2.975,39,20.4545,146.5,165.5,38,17.15
"2014-02-11",28.9,3,38.75,20.3636,147.5,166.5,38.75,17.25
"2014-02-12",29.299999,3.05,38.75,20.818199,150,170,39.25,17.65
"2014-02-13",28.9,3.05,38.5,21.6364,149,168,39.5,17.6
"2014-02-17",29.700001,3.05,39.75,21.5455,153.5,171,41,18.299999
"2014-02-18",29.700001,2.975,39.25,21.818199,152,169,40.75,18.65
"2014-02-19",29.200001,3,39.75,21.0909,151,168.5,40,18.799999
"2014-02-20",28.700001,3.15,39,20.818199,147.5,165,39.75,18.299999
"2014-02-21",28.6,3.25,38.25,21.181801,148,166,39.5,18.4
"2014-02-24",29.1,3.2,38.25,20.818199,148,165,40,18.25
"2014-02-25",28.799999,3.15,38.5,21.181801,147,166,40.25,18.450001
"2014-02-26",28.6,3.125,38,21.5455,147.5,166.5,40,18.4
"2014-02-27",28.700001,3.15,38.75,21.818199,151.5,169.5,40.75,18.65
"2014-02-28",29.299999,3.225,39.25,22.5455,151.5,170.5,41.25,18.75
"2014-03-03",30,3,40,22.727301,154,172,43.25,19.35
"2014-03-04",30.1,2.975,40.5,22.9545,155,173,43.5,19.9
"2014-03-05",30.4,2.975,41,22.5455,157,174.5,44.5,19.65
"2014-03-06",29.6,3.025,40.5,22.6364,157.5,175,45,19.35
"2014-03-07",29.200001,3.025,40.5,22.5455,159,175,44,19.35
"2014-03-10",29.1,2.975,40,22.181801,156,172,43.75,18.85
"2014-03-11",30,3.075,41.75,22.727301,157,173,43.75,19.299999
"2014-03-12",29.5,3.225,41.75,22.4545,156.5,172,44,19.299999
"2014-03-13",30,3.275,42,22.9545,156.5,172,45.25,19.65
"2014-03-14",29.5,3.3,42.25,23.4091,158.5,172,46,19.549999
"2014-03-17",29.4,3.55,42.5,23.4091,158.5,173.5,45.25,19.700001
"2014-03-18",29.5,3.575,43.5,22.9545,158.5,175,44.75,19.299999
"2014-03-19",29,3.5,43.25,22.6364,158,175.5,44.25,19.35
"2014-03-20",29.299999,3.675,42.75,22.272699,156,173.5,44.25,19.299999
"2014-03-21",29.200001,3.75,43.25,22.5455,154.5,171.5,44.25,19.25
"2014-03-24",28.700001,3.675,43.5,22.272699,152.5,170.5,44,18.799999
"2014-03-25",29.5,3.575,43,22.3636,154.5,171,44.25,19.049999
"2014-03-26",29.5,3.525,42.75,22.4545,155,172.5,44.25,19.4
"2014-03-27",29.9,3.4,42,22.181801,153.5,171,44.25,19.049999
"2014-03-28",29.9,3.525,42.75,22.181801,156.5,174.5,45.5,19.200001
"2014-03-31",29.9,3.475,43.5,22.5455,157.5,178,47,19.4
"2014-04-01",30.200001,3.475,43.75,22.9545,158.5,180,46.5,19.35
"2014-04-02",30.700001,3.625,44,22.727301,162,183.5,46.25,19.75
"2014-04-03",30.799999,3.625,44.5,22.5455,160,181.5,46,19.799999
"2014-04-04",30.6,3.675,44.5,22.272699,162.5,184.5,45,19.5
"2014-04-08",30.200001,3.625,43.75,22.3636,161.5,182,44.25,19
"2014-04-09",30.4,3.575,44,22.272699,162,184.5,44.5,19.1
"2014-04-10",30.700001,3.575,44,22.9545,162.5,185,45.25,19.200001
"2014-04-11",30.700001,3.575,44,22.9545,159.5,181,45.75,19.5
"2014-04-16",31.5,3.6,43.5,22.727301,161,183,45.5,19.450001
"2014-04-17",31.200001,3.575,44.75,22.272699,163,188,45.25,19.4
"2014-04-18",31.1,3.625,44.5,22.272699,164,188,44.75,19.200001
"2014-04-21",31,3.575,44.5,22.727301,165.5,190.5,45,19.25
"2014-04-22",30.700001,3.575,44,22.4545,168,194,44.5,19.299999
"2014-04-23",30.799999,3.65,43.75,22.272699,168.5,196.5,44.5,19.75
"2014-04-24",30.9,3.625,44,22.4545,166.5,191.5,44.25,19.65
"2014-04-25",30.700001,3.525,43.75,22.272699,163.5,186.5,43.5,19.450001
"2014-04-28",30.6,3.575,42.5,22.181801,166,189.5,43.5,19.35
"2014-04-29",30.299999,3.6,42.75,23.5725,165.5,191,45,19.549999
"2014-04-30",31.299999,3.6,42,22.3636,165.5,191.5,45.25,19.5
"2014-05-02",30.9,3.575,43.5,22.4545,167.5,192,45,19.700001
"2014-05-06",30.9,3.525,43,22,166,192.5,44.75,19.4
"2014-05-07",31,3.55,43.75,21.9091,164.5,191.5,44.75,19.25
"2014-05-08",30.5,3.425,43,21.6364,160,187.5,43.5,19
"2014-05-09",30.4,3.55,42.5,21.727301,160,189,43.25,19.15
"2014-05-12",30.1,3.625,42.25,22.0909,161,188,43.25,19
"2014-05-14",30.4,3.875,42.25,22.3636,165.5,192,44.5,19.15
"2014-05-15",30.299999,3.875,42.75,22.3636,166,193,44.5,19.299999
"2014-05-16",30.5,4.025,43.75,22.6364,168,195,45.75,19.549999
"2014-05-19",30.799999,4.05,44,22.727301,168,195.5,46,19.5
"2014-05-20",30.5,4,43.5,22.272699,163.5,191,44,18.799999
"2014-05-21",31,4,43.5,22.6364,163,190.5,44.5,19
"2014-05-22",30.799999,4.175,43.75,23.4091,160,192,44.5,19
"2014-05-23",30.4,4.225,43.5,23.181801,157.5,189,44,18.549999
"2014-05-26",29.6,4.225,43.5,22.4545,157.5,184,44.5,18.1
"2014-05-27",29.4,4.35,44.75,22.4545,158,187.5,44.25,18.049999
"2014-05-28",29.5,4.25,45,22.6364,160,189.5,45,18.4
"2014-05-29",29.299999,4.275,45.75,22.6364,160.5,188.5,45.5,18.35
"2014-05-30",29.4,4.25,45.5,23.6364,159,187.5,47,18.75
"2014-06-02",29.799999,4.275,46,23.6364,166,193.5,48,19.049999
"2014-06-03",30.200001,4.25,46,24.318199,167.5,199,48,19.450001
"2014-06-04",30.1,4.25,46,23.6364,166,195.5,47.5,19.5
"2014-06-05",29.700001,4.375,45.5,24.5455,168,197.5,47.75,19.5
"2014-06-06",29.799999,4.45,45.25,24.0909,167,198,48.75,19.549999
"2014-06-09",29.5,4.4,45.25,24.772699,167,199.5,48,19.6
"2014-06-10",29.799999,4.35,46,25.227301,170,207,49.5,19.75
"2014-06-11",29.9,4.275,46,25,170,204,49.25,19.6
"2014-06-12",29.4,4.2,45,25.227301,168.5,201,48.75,19.75
"2014-06-13",29.200001,4.275,45.5,25.9091,168,202,48.75,19.950001
"2014-06-16",29.799999,4.3,46.25,26.1364,169,203,48.75,19.9
"2014-06-17",29.9,4.275,47.5,25.9091,167.5,200,48.25,19.950001
"2014-06-18",29.5,4.35,47.25,25.4545,166.5,199.5,48,19.4
"2014-06-19",29.700001,4.35,48,26.1364,166.5,202,48,19.9
"2014-06-20",29.799999,4.375,48,25.4545,167.5,204,49.5,20.299999
"2014-06-23",30.1,4.35,48,25.681801,166.5,202,49.5,20
"2014-06-24",29.700001,4.35,48.25,25.4545,166,202,49,19.9
"2014-06-25",30,4.35,48,25.227301,167,204,49.5,19.950001
"2014-06-26",30.799999,4.35,47.75,25.9091,167.5,205,49.5,19.799999
"2014-06-27",31.200001,4.35,48,26.5909,168,204,49.5,19.85
"2014-06-30",31.799999,4.4,48,26.5909,168.5,204,49,19.85
"2014-07-02",31.9,4.475,46.5,27.0455,173.5,210,48.5,19.700001
"2014-07-03",31.9,4.55,46.75,27.727301,175,212,48.25,19.700001
"2014-07-04",31.9,4.4,46.5,28.8636,178.5,212,48,19.549999
"2014-07-07",32.599998,4.675,46.5,27.727301,177.5,215,48.75,19.450001
"2014-07-08",32.099998,4.65,47,27.9545,179,216,49,19.75
"2014-07-09",32.200001,4.75,47,28.6364,179.5,212,48.25,19.6
"2014-07-10",32.599998,4.775,47,29.772699,182,213,49.25,20
"2014-07-14",32.599998,4.75,47.5,30,186.5,217,49,19.85
"2014-07-15",32.400002,4.75,47.25,29.5455,184.5,214,49,20.1
"2014-07-16",32.400002,4.75,47.75,29.0909,185.5,212,49.5,20.799999
"2014-07-17",33,4.775,47.75,28.6364,184,212,49.25,21
"2014-07-18",33.099998,4.9,47.5,28.8636,181.5,216,49.5,21.799999
"2014-07-21",33.5,4.95,47.25,30.4545,180.5,216,48.75,22.9
"2014-07-22",33.099998,4.975,46,30.227301,180.5,214,48.25,22.1
"2014-07-23",33.299999,5.2,47,31.1364,182.5,215,49.25,22.6
"2014-07-24",33.400002,5.3,46.75,30.681801,183,215,48.75,22.200001
"2014-07-25",33.400002,5.55,47.25,31.818199,183,211,47.75,21.700001
"2014-07-28",32.900002,5.975,47.75,31.3636,179.5,210,47.75,21.6
"2014-07-29",33.099998,5.625,47.5,30.4545,177,203,49.25,21.4
"2014-07-30",32.599998,5.55,46.75,30.227301,180.5,207,48.25,21.9
"2014-07-31",31.9,5.375,46.25,29.318199,178,209,47.75,21.4
"2014-08-01",31.4,5.475,46.5,28.8636,178.5,211,46.5,21.5
"2014-08-04",32.299999,5.825,47.25,28.6364,185,214,47,21.5
"2014-08-05",32.799999,6,47.25,30,182.5,215,46.75,21.6
"2014-08-06",32.5,6,46.75,28.8636,181.5,215,46,21.299999
