"","Date","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","JB25","ABG","ABSL","ABSM","SCBSEFUND","ABWOOF","PHATRA GNP","TMBUS500"
"170",2556-12-09,"12.7806","10.3092","13.6531","12.4637","10.1010","15.8118","31.5032","100.9576","38.8343","36.9801","10.0474","11.3380","9.9984","12.2851"
"171",2556-12-11,"12.7821","10.3104","13.6562","12.4851","10.1010","15.8307","31.5520","101.3002","38.9628","36.9142","10.0688","11.3380","9.9984","12.3050"
"172",2556-12-12,"12.7829","10.3111","13.6549","12.4409","10.1010","15.6718","31.2420","100.4277","38.6436","36.7135","9.9924","11.3380","9.9984","12.1204"
"173",2556-12-13,"12.7837","10.3117","13.6549","12.4465","10.1010","15.4907","30.8549","99.6068","38.3164","36.5054","9.8404","11.2524","9.9984","12.0834"
"174",2556-12-16,"12.7860","10.3137","13.6571","12.4661","10.1010","15.3382","30.5800","98.9878","38.0992","36.2097","9.7192","11.2710","9.9984","12.0764"
"175",2556-12-17,"12.7868","10.3144","13.6591","12.4819","10.1010","15.4375","30.8800","99.5867","38.3660","36.2130","9.8057","11.3498","9.9984","12.1486"
"176",2556-12-18,"12.7876","10.3150","13.6606","12.4889","10.1010","15.5802","31.2591","100.3433","38.6639","36.3682","9.8900","11.4015","9.9984","12.1089"
"177",2556-12-19,"12.7884","10.3157","13.6642","12.5326","10.1010","15.5511","31.1533","100.1697","38.5512","36.5730","9.8574","11.5747","9.9984","12.3285"
"178",2556-12-20,"12.7891","10.3164","13.6672","12.4864","10.1010","15.5014","31.0862","99.8737","38.3970","36.4658","9.8025","11.6999","9.9984","12.3258"
"179",2556-12-23,"12.7913","10.3182","13.6732","12.4729","10.1010","15.3057","30.8511","99.4911","38.2215","36.3764","9.6991","11.7530","9.9984","12.3982"
"180",2556-12-24,"12.7921","10.3188","13.6789","12.4908","10.1010","15.3095","30.8683","99.5038","38.2276","36.3975","9.6720","12.0085","9.9984","12.4608"
"181",2556-12-25,"12.7928","10.3195","13.6789","12.5031","10.1010","15.3704","31.0117","99.8571","38.3896","36.4707","9.7266","12.0085","9.9984","12.4995"
"182",2556-12-26,"12.7937","10.3201","13.6845","12.5049","10.1010","15.0869","30.3683","98.3541","37.7614","36.1418","9.5430","12.0085","9.9984","12.5016"
"183",2556-12-27,"12.7945","10.3207","13.6949","12.5122","10.1010","14.9636","30.1062","97.9821","37.5417","36.1475","9.4790","12.0085","9.9984","12.5667"
"184",2557-01-02,"12.7988","10.3243","13.7199","12.5412","10.1010","14.1804","28.3704","92.7378","35.4814","34.5719","8.9909","12.0085","9.9984","12.5650"
"185",2557-01-03,"12.7995","10.3249","13.7255","12.5263","10.1010","14.0948","28.3075","92.8699","35.5583","34.6487","8.9434","11.9187","9.9984","12.5005"
"186",2557-01-06,"12.8017","10.3267","13.7313","12.5502","10.1010","14.1944","28.6398","93.7130","35.9335","34.6884","8.9563","11.9038","9.9984","12.4972"
"187",2557-01-07,"12.8024","10.3274","13.7314","12.5233","10.1010","14.5639","29.5228","95.2198","36.5650","35.1537","9.1759","11.8904","9.9984","12.4639"
"188",2557-01-08,"12.8032","10.3281","13.7243","12.5393","10.1010","14.5061","29.4779","95.0093","36.4899","34.8998","9.1316","11.8374","9.9984","12.5429"
"189",2557-01-09,"12.8040","10.3287","13.7246","12.5229","10.1010","14.5054","29.5097","95.2247","36.5782","35.0167","9.1036","11.8374","9.9984","12.5496"
"190",2557-01-10,"12.8047","10.3293","13.7264","12.5285","10.1010","14.4817","29.4188","95.4086","36.6361","35.1607","9.0430","11.8471","9.9984","12.5559"
"191",2557-01-13,"12.8069","10.3311","13.7346","12.5714","10.1010","14.8149","30.1923","97.0561","37.3004","35.5370","9.2673","11.8730","9.9984","12.5880"
"192",2557-01-14,"12.8077","10.3317","13.7363","12.5559","10.1010","14.9631","30.3540","97.2377","37.3895","35.6858","9.3523","11.7081","9.9984","12.4191"
"193",2557-01-15,"12.8084","10.3324","13.7431","12.5901","10.1010","14.7475","29.7183","95.7743","36.7860","35.3452","9.2641","11.8003","9.9984","12.5500"
"194",2557-01-16,"12.8092","10.3330","13.7473","12.5594","10.1010","15.0472","30.2564","97.0579","37.3234","35.6745","9.4469","11.8606","9.9984","12.6241"
"195",2557-01-17,"12.8101","10.3335","13.7496","12.5370","10.1010","14.9719","30.1348","96.7893","37.2152","35.5584","9.3984","11.8547","9.9984","12.6014"
"196",2557-01-20,"12.8122","10.3353","13.7597","12.5481","10.1010","14.8985","29.9445","96.0819","36.9350","35.4179","9.3435","11.8360","9.9984","12.5522"
"197",2557-01-21,"12.8129","10.3360","13.7546","12.5437","10.1010","14.9429","30.0260","96.5626","37.1303","35.4777","9.3925","11.8341","9.9984","12.5532"
"198",2557-01-22,"12.8137","10.3366","13.7535","12.5109","10.1010","14.9072","29.9519","96.6659","37.1894","35.4685","9.3904","11.8749","9.9984","12.5883"
"199",2557-01-23,"12.8143","10.3372","13.7538","12.4952","10.1010","15.1206","30.5233","97.9443","37.7370","35.7197","9.5399","11.9103","9.9984","12.5984"
"200",2557-01-24,"12.8150","10.3377","13.7562","12.3862","10.1010","15.1879","30.6901","97.9408","37.7327","35.6828","9.6065","11.7843","9.9984","12.4953"
"201",2557-01-27,"12.8172","10.3395","13.7583","12.3025","10.1010","14.8814","30.0030","96.1421","36.9822","35.2589","9.4177","11.5592","9.9984","12.2210"
"202",2557-01-28,"12.8179","10.3401","13.7580","12.3095","10.1010","14.6830","29.4947","95.0583","36.5431","34.8919","9.3107","11.5201","9.9984","12.1589"
"203",2557-01-29,"12.8187","10.3407","13.7568","12.3695","10.1010","14.6707","29.4411","95.3521","36.6628","34.9335","9.2847","11.5755","9.9984","12.2387"
"204",2557-01-30,"12.8194","10.3413","13.7563","12.2888","10.1010","14.5758","29.2083","94.9027","36.4764","34.8761","9.2239","11.4951","9.9984","12.1204"
"205",2557-01-31,"12.8201","10.3420","13.7567","12.2899","10.1010","14.7017","29.4847","95.1035","36.5690","34.9297","9.3066","11.1785","9.9984","12.2531"
"206",2557-02-03,"12.8222","10.3438","13.7591","12.2474","10.1010","14.9231","29.9364","96.3752","37.0441","35.3764","9.4502","11.1785","9.9984","12.1766"
"207",2557-02-04,"12.8229","10.3443","13.7602","12.1730","10.1010","14.7282","29.4261","95.3683","36.6003","35.1713","9.3371","11.1785","9.9984","11.9057"
"208",2557-02-05,"12.8237","10.3449","13.7618","12.2967","10.1010","14.7782","29.4937","95.6125","36.7241","35.1717","9.3687","11.2249","9.9984","11.9839"
"209",2557-02-06,"12.8244","10.3454","13.7617","12.3228","10.1010","14.9658","29.8576","96.6581","37.1418","35.5325","9.4724","11.2786","9.9984","11.9676"
"210",2557-02-07,"12.8251","10.3461","13.7630","12.3517","10.1010","14.9814","29.9294","96.5059","37.1134","35.5742","9.4905","11.4097","9.9984","12.1281"
"211",2557-02-10,"12.8272","10.3478","13.7668","12.3675","10.1010","14.9090","29.7375","95.8982","36.8575","35.5340","9.4469","11.5032","9.9984","12.2849"
"212",2557-02-11,"12.8279","10.3483","13.7726","12.3420","10.1010","14.9895","29.9237","96.1892","36.9803","35.5994","9.4839","11.5570","9.9984","12.3023"
"213",2557-02-12,"12.8287","10.3489","13.7747","12.3934","10.1010","15.1967","30.3785","97.5571","37.5251","36.2201","9.6167","11.6196","9.9984","12.4403"
"214",2557-02-13,"12.8294","10.3495","13.7836","12.4107","10.1010","15.1757","30.2678","97.4310","37.4758","36.1995","9.6196","11.6337","9.9984","12.4447"
"215",2557-02-17,"12.8322","10.3517","13.7907","12.3845","10.1010","15.4185","30.8664","98.2371","37.8375","36.2557","9.7858","11.6337","9.9984","12.4969"
"216",2557-02-18,"12.8329","10.3523","13.7921","12.4465","10.1010","15.3450","30.6750","97.7213","37.6014","36.1599","9.7260","11.6837","9.9984","12.5535"
"217",2557-02-19,"12.8336","10.3529","13.7946","12.4138","10.1010","15.2751","30.4999","97.1180","37.3482","35.9946","9.6774","11.7231","9.9984","12.5768"
"218",2557-02-20,"12.8343","10.3534","13.8015","12.3642","10.1010","15.0692","30.0173","96.5138","37.0967","35.8260","9.5429","11.6820","9.9984","12.4987"
"219",2557-02-21,"12.8350","10.3539","13.8011","12.3653","10.1010","15.0712","30.0055","96.8391","37.1910","36.1582","9.5401","11.7584","9.9984","12.5693"
"220",2557-02-24,"12.8370","10.3556","13.8005","12.4118","10.1010","15.0328","29.9138","96.6005","37.0878","36.0787","9.4912","11.7447","9.9984","12.5613"
"221",2557-02-25,"12.8377","10.3562","13.8052","12.4550","10.1010","15.0691","29.9775","96.4031","37.0011","35.8976","9.5504","11.7911","9.9984","12.6142"
"222",2557-02-26,"12.8384","10.3567","13.8094","12.4505","10.1010","15.0813","29.9783","96.5246","37.0401","36.0818","9.5411","11.7938","9.9984","12.6210"
"223",2557-02-27,"12.8391","10.3573","13.8143","12.4449","10.1010","15.2402","30.2860","97.0902","37.3075","36.1305","9.6840","11.7907","9.9984","12.6204"
"224",2557-02-28,"12.8398","10.3578","13.8193","12.4567","10.1010","15.3382","30.5251","97.5201","37.5127","36.2856","9.7589","11.9111","9.9984","12.6882"
"225",2557-03-03,"12.8418","10.3595","13.8223","12.4632","10.1010","15.5270","30.9384","98.3503","37.8020","36.6152","9.8635","11.7947","9.9984","12.7166"
"226",2557-03-04,"12.8425","10.3601","13.8303","12.3623","10.1010","15.6112","31.0588","99.4424","38.1799","37.1900","9.8991","11.7750","9.9984","12.6317"
"227",2557-03-05,"12.8432","10.3606","13.8302","12.4564","10.1010","15.6819","31.1634","99.9728","38.4015","37.4721","9.9480","11.8145","9.9984","12.8117"
"228",2557-03-06,"12.8439","10.3613","13.8276","12.4859","10.1010","15.7179","31.1699","100.2857","38.4887","37.6560","9.9692","11.8426","9.9984","12.8024"
"229",2557-03-07,"12.8447","10.3619","13.8293","12.5379","10.1010","15.7587","31.2023","100.4681","38.5621","37.7218","9.9786","11.8961","9.9984","12.8377"
"230",2557-03-10,"12.8467","10.3636","13.8312","12.5058","10.1010","15.6977","30.9938","100.0084","38.3334","37.6514","9.9258","11.8137","9.9984","12.8442"
"231",2557-03-11,"12.8474","10.3641","13.8298","12.4717","10.1010","15.8785","31.4284","100.7527","38.6289","37.9825","10.0766","11.7542","9.9984","12.8426"
"232",2557-03-12,"12.8481","10.3648","13.8379","12.4443","10.1010","15.7836","31.2169","100.3663","38.4516","37.8559","10.0121","11.7033","9.9984","12.7785"
"233",2557-03-13,"12.8489","10.3654","13.8467","12.4208","10.1010","15.9547","31.5978","101.2406","38.7738","38.1240","10.0948","11.7148","9.9984","12.7899"
"234",2557-03-14,"12.8497","10.3661","13.8508","12.3926","10.1010","15.9734","31.5499","101.4551","38.8675","38.1612","10.0857","11.5689","9.9984","12.6396"
"235",2557-03-17,"12.8517","10.3677","13.8541","12.3782","10.1010","16.0194","31.6668","101.8268","39.0171","38.3387","10.1189","11.5421","9.9984","12.6070"
"236",2557-03-18,"12.8525","10.3683","13.8548","12.4248","10.1010","15.9744","31.6592","101.6936","38.9677","38.3675","10.1248","11.6016","9.9984","12.7189"
"237",2557-03-19,"12.8531","10.3690","13.8567","12.4289","10.1010","15.8605","31.4797","101.0953","38.7065","38.1312","10.0623","11.6445","9.9984","12.8082"
"238",2557-03-20,"12.8539","10.3695","13.8422","12.4447","10.1010","15.8187","31.3866","100.7762","38.5894","38.2866","10.0193","11.6023","9.9984","12.7388"
"239",2557-03-21,"12.8546","10.3701","13.8332","12.4324","10.1010","15.8105","31.3936","100.7870","38.5597","38.3756","10.0160","11.7443","9.9984","12.8183"
"240",2557-03-24,"12.8566","10.3717","13.8398","12.4222","10.1010","15.6827","31.1587","100.2493","38.3206","38.1345","9.9203","11.7776","9.9984","12.7714"
"241",2557-03-25,"12.8573","10.3723","13.8430","12.4404","10.1010","15.7340","31.3268","100.2396","38.3491","38.0100","9.9573","11.8666","9.9984","12.7216"
"242",2557-03-26,"12.8580","10.3728","13.8454","12.4910","10.1010","15.8186","31.4465","100.5328","38.4711","38.1101","9.9961","11.9874","9.9984","12.7790"
"243",2557-03-27,"12.8587","10.3734","13.8505","12.5078","10.1010","15.7614","31.3817","100.4089","38.4134","38.0530","9.9415","12.0139","9.9984","12.6857"
"244",2557-03-28,"12.8595","10.3739","13.8509","12.5887","10.1010","15.9406","31.7429","101.7600","38.9477","38.4423","10.0336","12.1001","9.9984","12.6648"
"245",2557-03-31,"12.8615","10.3755","13.8581","12.6365","10.1010","16.0300","31.9357","102.5223","39.2669","38.6545","10.1084","12.1516","9.9984","12.7173"
"246",2557-04-01,"12.8622","10.3761","13.8596","12.6730","10.1010","16.1935","32.2619","103.2261","39.5445","38.8115","10.2123","12.1920","9.9984","12.8220"
"247",2557-04-02,"12.8628","10.3767","13.8580","12.7073","10.1010","16.3023","32.4944","103.4907","39.6760","38.7939","10.2890","12.2361","9.9984","12.9011"
"248",2557-04-03,"12.8635","10.3772","13.8562","12.7038","10.1010","16.2410","32.2990","103.4361","39.6181","38.9705","10.2284","12.3001","9.9984","12.9448"
"249",2557-04-04,"12.8642","10.3778","13.8600","12.6839","10.1010","16.0905","32.3243","103.7599","39.7753","39.0169","10.0968","12.3023","9.9984","12.9350"
"250",2557-04-08,"12.8668","10.3800","13.8678","12.7283","10.1010","16.0905","32.0014","103.3588","39.6012","38.9374","10.0968","12.2326","9.9984","12.7849"
"251",2557-04-09,"12.8675","10.3805","13.8732","12.7092","10.1010","16.1199","32.0639","103.6594","39.7466","38.9608","10.1026","12.2686","9.9984","12.6921"
"252",2557-04-10,"12.8681","10.3811","13.8773","12.7499","10.1010","16.2220","32.2318","104.0849","39.9206","39.1313","10.1482","12.3100","9.9984","12.8239"
"253",2557-04-11,"12.8688","10.3817","13.8765","12.7075","10.1010","16.2452","32.3349","103.9755","39.8824","39.1341","10.1973","12.2831","9.9984","12.5562"
"254",2557-04-16,"12.8722","10.3842","13.8839","12.6981","10.1010","16.3853","32.6653","104.9398","40.2708","39.3120","10.2792","12.2831","9.9984","12.4495"
"255",2557-04-17,"12.8729","10.3847","13.8909","12.6669","10.1010","16.4694","32.8859","105.0957","40.3568","39.2588","10.3649","12.2823","9.9984","12.7603"
"256",2557-04-18,"12.8736","10.3853","13.8946","12.6973","10.1010","16.4879","32.9347","105.2902","40.4475","39.3345","10.3837","12.4342","9.9984","12.7769"
"257",2557-04-21,"12.8756","10.3869","13.9007","12.6977","10.1010","16.5552","33.1025","105.8601","40.6683","39.5810","10.4031","12.4342","9.9984","12.7772"
"258",2557-04-22,"12.8763","10.3874","13.9007","12.7045","10.1010","16.5760","33.1631","105.9225","40.7331","39.4018","10.4258","12.4342","9.9984","12.8249"
"259",2557-04-23,"12.8770","10.3880","13.9115","12.6733","10.1010","16.6651","33.3937","106.7583","41.0853","39.6138","10.4896","12.4189","9.9984","12.8797"
"260",2557-04-24,"12.8776","10.3885","13.9260","12.6629","10.1010","16.6580","33.3390","106.7976","41.0644","39.7456","10.4647","12.4076","9.9984","12.8546"
"261",2557-04-25,"12.8783","10.3891","13.9320","12.6477","10.1010","16.4830","32.9157","105.8210","40.6130","39.5075","10.3460","12.3633","9.9984","12.8819"
"262",2557-04-28,"12.8801","10.3907","13.9335","12.6108","10.1010","16.5198","33.0085","106.2002","40.7998","39.4112","10.3657","12.3030","9.9984","12.7762"
"263",2557-04-29,"12.8808","10.3912","13.9343","12.6576","10.1010","16.5569","33.0979","106.4895","40.9071","39.6490","10.4263","12.4121","9.9984","12.8146"
"264",2557-04-30,"12.8815","10.3919","13.9307","12.7011","10.1010","16.6061","33.2391","106.4638","40.9041","39.5975","10.4750","12.4921","9.9984","12.8699"
"265",2557-05-02,"12.8827","10.3930","13.9337","12.6820","10.1010","16.6850","33.3981","106.8826","41.0517","39.7838","10.5430","12.4921","9.9984","12.9174"
"266",2557-05-06,"12.8853","10.3950","13.9357","12.6884","10.1010","16.4871","33.0518","105.6379","40.5745","39.3446","10.4128","12.4921","9.9984","12.9001"
"267",2557-05-07,"12.8860","10.3956","13.9430","12.6941","10.1010","16.4705","32.9786","105.2418","40.4143","39.2825","10.4002","12.4921","9.9984","12.8124"
"268",2557-05-08,"12.8866","10.3961","13.9479","12.7635","10.1010","16.1786","32.3844","103.9443","39.8260","38.9816","10.2007","12.6517","9.9984","12.8820"
"269",2557-05-09,"12.8872","10.3966","13.9518","12.8137","10.1010","16.1607","32.3800","103.8322","39.7775","38.8979","10.1873","12.6403","9.9984","12.8782"
"270",2557-05-12,"12.8892","10.3982","13.9465","12.8327","10.1010","16.1281","32.2705","103.9241","39.8239","38.9808","10.1949","12.6651","9.9984","12.9049"
"271",2557-05-14,"12.8904","10.3993","13.9532","12.8281","10.1010","16.3556","32.7970","104.9337","40.2316","39.1527","10.3462","12.6748","9.9984","13.0187"
"272",2557-05-15,"12.8910","10.3998","13.9562","12.8619","10.1010","16.3493","32.7908","105.5085","40.4225","39.4288","10.3481","12.6918","9.9984","12.9662"
"273",2557-05-16,"12.8916","10.4003","13.9620","12.8303","10.1010","16.4684","33.1546","105.8385","40.5775","39.5007","10.4156","12.6805","9.9984","12.8560"
"274",2557-05-19,"12.8939","10.4018","13.9613","12.8639","10.1010","16.5316","33.2956","105.8082","40.5976","39.5265","10.4691","12.6845","9.9984","12.9046"
"275",2557-05-20,"12.8945","10.4024","13.9625","12.8842","10.1010","16.3392","32.7832","104.6953","40.1414","39.3801","10.3222","12.6954","9.9984","12.9453"
"276",2557-05-21,"12.8951","10.4029","13.9554","12.8538","10.1010","16.4353","32.9208","104.8839","40.2162","39.6302","10.3981","12.5932","9.9984","12.8671"
"277",2557-05-22,"12.8958","10.4033","13.9658","12.8775","10.1010","16.4488","32.9202","105.1792","40.2790","39.8221","10.3953","12.6350","9.9984","12.9721"
"278",2557-05-23,"12.8964","10.4038","13.9655","12.9163","10.1010","16.3389","32.6442","104.8840","40.1513","39.6570","10.2979","12.6810","9.9984","13.0025"
"279",2557-05-26,"12.8983","10.4054","13.9632","12.9337","10.1010","16.2446","32.3367","104.4724","39.9818","39.5546","10.1995","12.7160","9.9984","13.0639"
"280",2557-05-27,"12.8989","10.4059","13.9503","12.9333","10.1010","16.3066","32.2792","104.4238","39.9560","39.6845","10.2100","12.7444","9.9984","13.0635"
"281",2557-05-28,"12.8995","10.4064","13.9573","12.9297","10.1010","16.4291","32.5491","105.3228","40.3360","40.0321","10.2804","12.7441","9.9984","13.1450"
"282",2557-05-29,"12.9001","10.4070","13.9587","12.9451","10.1010","16.5023","32.6614","105.4712","40.3869","40.0545","10.3571","12.8342","9.9984","13.1334"
"283",2557-05-30,"12.9008","10.4075","13.9566","12.9797","10.1010","16.5877","32.7294","105.9236","40.5733","40.4301","10.3962","12.8342","9.9984","13.2038"
"284",2557-06-02,"12.9026","10.4091","13.9618","12.9601","10.1010","16.8948","33.4246","107.9941","41.4996","40.9939","10.5733","12.7576","9.9984","13.2278"
"285",2557-06-03,"12.9033","10.4095","13.9596","12.9521","10.1010","17.0570","33.7963","108.4430","41.6981","41.0161","10.6625","12.7576","9.9984","13.2463"
"286",2557-06-04,"12.9039","10.4101","13.9622","12.9391","10.1010","16.9914","33.6824","108.2054","41.5902","40.9312","10.6189","12.7645","9.9984","13.2339"
"287",2557-06-05,"12.9045","10.4106","13.9679","12.9542","10.1010","17.0438","33.6661","108.9781","41.8935","41.3444","10.6508","12.7265","9.9984","13.2576"
"288",2557-06-06,"12.9051","10.4111","13.9706","12.9745","10.1010","17.1137","33.7569","109.7868","42.1926","41.6996","10.6881","12.7403","9.9984","13.3448"
